CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,VIOLATION DESCRIPTION,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE,Latitude,Longitude,Community Board,Council District,Census Tract,BIN,BBL,NTA
50065189,NORTH COAST SHARK AND BAKE,Brooklyn,873,SCHENECTADY AVENUE,11203,3472953930,Caribbean,9/8/21,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,21,,,9/11/21,Cycle Inspection / Initial Inspection,40.6519365,-73.93332155,317,41,87000,3102021,3046730044,BK91
50059293,CLASSIC PIZZA,Staten Island,3201B,RICHMOND ROAD,10306,7189872500,Pizza,9/8/21,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,16,,,9/11/21,Cycle Inspection / Initial Inspection,40.57542614,-74.12750166,502,50,27900,5104067,5022420088,SI24
50070280,China One NY,Queens,10661,160TH ST,11433,7182628811,Chinese,9/8/21,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,28,,,9/11/21,Cycle Inspection / Initial Inspection,40.69784068,-73.79484946,412,28,25400,4215786,4101280050,QN01
40399581,PIO PIO,Queens,6230,WOODHAVEN BOULEVARD,11374,7184580606,Latin American,9/8/21,Establishment Closed by DOHMH. Violations were cited in the following area(s) and those requiring immediate action were addressed.,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,96,,,9/11/21,Cycle Inspection / Initial Inspection,40.7259583,-73.87011305,405,29,67900,4068650,4029740137,QN21
50056201,TOSOCCHON,Queens,4530,BELL BLVD,11361,7182290777,Korean,9/8/21,Violations were cited in the following area(s).,22E,ROP processing equipment not approved by DOHMH.,Not Critical,,,,9/11/21,Administrative Miscellaneous / Initial Inspection,40.7593977,-73.768857,411,19,144700,4156901,4073140027,QN46
41676393,JOHNNY'S PIZZA RESTAURANT,Bronx,535,EAST  180 STREET,10457,7183656565,Pizza,9/8/21,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,30,,,9/11/21,Cycle Inspection / Initial Inspection,40.85059448,-73.89382669,206,15,37504,2011850,2030620001,BX17
50002632,O'NEILL'S,Queens,64-21,53 DRIVE,11378,7184570100,American,9/8/21,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas.  Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies.  Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,38,,,9/11/21,Cycle Inspection / Initial Inspection,40.72866792,-73.90089498,405,30,51500,4054719,4023740101,QN30
50065189,NORTH COAST SHARK AND BAKE,Brooklyn,873,SCHENECTADY AVENUE,11203,3472953930,Caribbean,9/8/21,Violations were cited in the following area(s).,08C,Pesticide use not in accordance with label or applicable laws. Prohibited chemical used/stored. Open bait station used.,Not Critical,21,,,9/11/21,Cycle Inspection / Initial Inspection,40.6519365,-73.93332155,317,41,87000,3102021,3046730044,BK91
50034597,AVOCADO SUSHI,Staten Island,4906,ARTHUR KILL ROAD,10309,7189661200,Japanese,9/8/21,Violations were cited in the following area(s).,06F,Wiping cloths soiled or not stored in sanitizing solution.,Critical,13,A,9/8/21,9/11/21,Cycle Inspection / Initial Inspection,40.52271432,-74.23924885,503,51,22600,5087205,5075840047,SI11
40812317,J & J RESTAURANT & CUCHIFRITOS,Bronx,718,EAST TREMONT AVENUE,10457,7185833333,Latin American,9/8/21,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas.  Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies.  Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,13,A,9/8/21,9/11/21,Cycle Inspection / Initial Inspection,40.84509092,-73.89051392,206,17,36901,2009976,2029500058,BX17
41693397,SUBWAY,Queens,40-24,COLLEGE POINT BOULEVARD,11354,7184604700,Sandwiches,9/8/21,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,10,A,9/8/21,9/11/21,Cycle Inspection / Initial Inspection,40.75768809,-73.83412821,407,20,87100,4000000,4050667502,QN22
41504235,SAMURAI SUSHI,Brooklyn,1709,86 STREET,11214,7183317100,Japanese,9/8/21,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,18,,,9/11/21,Cycle Inspection / Initial Inspection,40.60840159,-74.00453068,311,43,17800,3165733,3063430024,BK27
41542651,EL GIRASOL BAKERY,Brooklyn,3362,FULTON STREET,11208,7186472098,Bakery Products/Desserts,9/8/21,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,27,,,9/11/21,Cycle Inspection / Initial Inspection,40.683803,-73.87160166,305,37,118400,3092804,3041470036,BK83
50101991,GREAT WALL,Bronx,594,GRAND CONCOURSE,10451,7189935420,Chinese,9/8/21,Violations were cited in the following area(s).,09B,Thawing procedures improper.,Not Critical,39,,,9/11/21,Cycle Inspection / Initial Inspection,40.8197062,-73.92675784,204,17,6100,2002446,2024430040,BX14
41374934,SKINFLINTS RESTAURANT,Brooklyn,7902,5 AVENUE,11209,7187451116,American,9/8/21,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,17,,,9/11/21,Cycle Inspection / Initial Inspection,40.6263885,-74.02391317,310,43,13600,3150909,3059800042,BK31
50114821,REPOSTERIA  NITIN,Bronx,2312,GRAND CONCOURSE,10458,7182956522,Bakery Products/Desserts,9/8/21,Violations were cited in the following area(s).,10H,Proper sanitization not provided for utensil ware washing operation.,Not Critical,39,N,,9/11/21,Pre-permit (Operational) / Initial Inspection,40.85782116,-73.89970403,205,15,38301,2013734,2031590003,BX40
50000759,BARNES & NOBLE CAFE,Manhattan,55,LEXINGTON AVENUE,10010,6463124850,Coffee/Tea,9/8/21,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,12,A,9/8/21,9/11/21,Cycle Inspection / Initial Inspection,40.74058895,-73.98393783,106,2,6800,1086514,1008800024,MN21
50088568,REALCARIBBEANPOT RESTAURANT & BAKERY,Brooklyn,3018,CHURCH AVENUE,11226,3474259260,Caribbean,9/8/21,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,26,,,9/11/21,Cycle Inspection / Initial Inspection,40.6508056,-73.94929828,317,40,82400,3109237,3048840009,BK95
50005543,LAS PALMAS RESTAURANT,Manhattan,3891,BROADWAY,10032,9175210349,Mexican,9/8/21,Violations were cited in the following area(s).,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Critical,33,,,9/11/21,Cycle Inspection / Initial Inspection,40.83753119,-73.94234676,112,7,24500,1063363,1021370080,MN36
50083916,BAKE A BAGEL,Queens,6094,FLUSHING AVE,11378,6462692485,Coffee/Tea,9/8/21,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,10,A,9/8/21,9/11/21,Cycle Inspection / Initial Inspection,40.72087021,-73.90433023,405,30,52500,4061128,4027380022,QN30
50046427,2 BROS PIZZA,Manhattan,755,6 AVENUE,10010,2122391117,Pizza,9/8/21,Violations were cited in the following area(s).,04K,Evidence of rats or live rats present in facility's food and/or non-food areas.,Critical,22,,,9/11/21,Cycle Inspection / Initial Inspection,40.744276,-73.99181149,104,3,9100,1015011,1008010036,MN13
50014761,SUBWAY,Staten Island,86,GUYON AVENUE,10306,2014248581,Sandwiches,9/8/21,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,31,,,9/11/21,Cycle Inspection / Initial Inspection,40.5647759,-74.12789875,503,50,13204,5062774,5046550045,SI25
41514631,PRONTO PIZZA,Brooklyn,139,COURT STREET,11201,7185222225,Pizza,9/8/21,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,36,,,9/11/21,Cycle Inspection / Initial Inspection,40.68953713,-73.99242042,302,33,4300,3335949,3002780020,BK38
41578481,TOP HOT BAGELS & GRILL,Queens,4018,BELL BOULEVARD,11361,7182299090,American,9/8/21,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,13,A,9/8/21,9/11/21,Cycle Inspection / Initial Inspection,40.76406858,-73.77123774,411,19,112300,4137562,4062370035,QN46
50005543,LAS PALMAS RESTAURANT,Manhattan,3891,BROADWAY,10032,9175210349,Mexican,9/8/21,Violations were cited in the following area(s).,08C,Pesticide use not in accordance with label or applicable laws. Prohibited chemical used/stored. Open bait station used.,Not Critical,33,,,9/11/21,Cycle Inspection / Initial Inspection,40.83753119,-73.94234676,112,7,24500,1063363,1021370080,MN36
50014761,SUBWAY,Staten Island,86,GUYON AVENUE,10306,2014248581,Sandwiches,9/8/21,Violations were cited in the following area(s).,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Critical,31,,,9/11/21,Cycle Inspection / Initial Inspection,40.5647759,-74.12789875,503,50,13204,5062774,5046550045,SI25
50065499,COTE KOREAN STEAKHOUSE,Manhattan,16,WEST   22 STREET,10010,2124017986,Korean,9/8/21,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,25,,,9/11/21,Cycle Inspection / Initial Inspection,40.74120729,-73.99088443,105,3,5800,1015531,1008230029,MN13
50110227,LENNY'S PIZZERIA,Queens,4408,GREENPOINT AVE,11104,7187868100,Pizza,9/8/21,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,23,N,,9/11/21,Pre-permit (Operational) / Initial Inspection,40.74144102,-73.92073466,402,26,18300,4001970,4001670001,QN31
41062874,DALLAS BBQ,Brooklyn,180,LIVINGSTON STREET,11201,7186435700,Barbecue,9/8/21,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,40,,,9/11/21,Cycle Inspection / Initial Inspection,40.69004441,-73.9868384,302,33,3700,3000484,3001647501,BK38
50072916,SWEET STAR BAKERY,Brooklyn,8512,18 AVENUE,11214,3474206898,Bakery Products/Desserts,9/8/21,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas.  Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies.  Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,21,,,9/11/21,Cycle Inspection / Initial Inspection,40.60768527,-74.00212126,311,43,17800,3165743,3063430049,BK27
50000083,KENNEDY FRIED CHICKEN,Bronx,2310,GRAND CONCOURSE,10458,7183294139,Chicken,9/8/21,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas.  Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies.  Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,19,,,9/11/21,Cycle Inspection / Initial Inspection,40.85778275,-73.89972578,205,15,38301,2013734,2031590003,BX40
50113369,TAMARA'S JAMAICAN RESTAURANT,Brooklyn,2612C,PITKIN AVENUE,11208,3475646895,Caribbean,9/8/21,No violations were recorded at the time of this inspection.,,,Not Applicable,0,N,,9/11/21,Pre-permit (Non-operational) / Initial Inspection,40.6748349,-73.87575764,305,42,119400,3094943,3042280017,BK82
41210181,JAMAO COFFEE SHOP RESTAURANT,Queens,177-16,LIBERTY AVENUE,11433,7185269246,Latin American,9/8/21,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,24,,,9/11/21,Cycle Inspection / Initial Inspection,40.70541779,-73.78227812,412,27,44000,4220103,4103300115,QN01
50047617,TOAST & ROAST,Queens,3207,BROADWAY,11106,7187770997,American,9/8/21,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas.  Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies.  Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,11,A,9/8/21,9/11/21,Cycle Inspection / Initial Inspection,40.76152693,-73.92442876,401,22,6100,4008405,4006140007,QN70
50107295,NEPTUNE DINER,Queens,35-01,BELL BOULEVARD,11361,3472455794,American,9/8/21,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,23,N,,9/11/21,Pre-permit (Operational) / Initial Inspection,40.76882736,-73.77367989,411,19,112300,4136508,4061730001,QN46
40614573,PITKIN CARIBBEAN BAKERY,Brooklyn,1728,PITKIN AVENUE,11212,7183460497,Caribbean,9/8/21,Violations were cited in the following area(s).,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Critical,8,A,9/8/21,9/11/21,Cycle Inspection / Initial Inspection,40.66987092,-73.90937111,316,41,90600,3081081,3035230013,BK81
